tconst,titleType,primaryTitle,originalTitle,isAdult,startYear,runtimeMinutes,genres,averageRating,numVotes,sentiment,weighted_score,features
tt3548468,tvSeries,Elders React,Elders React,0,2012.0,8.0,"Comedy,Reality-TV",5.8,701,0.0,6.199636433069394,Comedy Reality-TV 2012.0
tt2665010,tvEpisode,Episode #1.4,Episode #1.4,0,2008.0,30.0,Comedy,6.8,12,0.0,6.86789108977826,Comedy 2008.0
tt1794077,tvEpisode,Public Order,Public Order,0,2010.0,30.0,Documentary,8.6,5,0.0,6.890291178734401,Documentary 2010.0
tt0140055,movie,Fool's Gold,Fool's Gold,0,1999.0,95.0,\N,5.4,11,0.0,6.832151908169351,\N 1999.0
tt3602800,video,She Swallows Sperm,She Swallows Sperm,1,2014.0,30.0,Adult,4.0,6,0.0,6.829229171237385,Adult 2014.0
tt1714051,movie,From the Head,From the Head,0,2011.0,95.0,Drama,7.4,90,0.0,6.963766079930416,Drama 2011.0
tt0120889,movie,What Dreams May Come,What Dreams May Come,0,1998.0,113.0,"Drama,Fantasy,Romance",7.1,99329,0.0,7.099035491479489,Drama Fantasy Romance 1998.0
tt0406773,tvMovie,Les filles du calendrier sur scène,Les filles du calendrier sur scène,0,2004.0,90.0,Comedy,5.3,6,0.0,6.84762539765248,Comedy 2004.0
tt0961148,tvMovie,Do Communists Have Better Sex?,Liebte der Osten anders? - Sex im geteilten Deutschland,0,2006.0,51.0,Documentary,7.0,46,0.5,6.882743897854852,Documentary 2006.0
tt6797982,short,After Thoughts,After Thoughts,0,2017.0,7.0,Short,8.0,7,0.0,6.888454514363886,Short 2017.0
tt1582450,tvMovie,"You Ain't Seen All These, Right?","You Ain't Seen All These, Right?",0,1999.0,30.0,Comedy,7.6,9,0.2857142857142857,6.88522990305539,Comedy 1999.0
tt0116884,tvMovie,Lily Dale,Lily Dale,0,1996.0,98.0,Drama,4.9,143,0.0,6.367724008207936,Drama 1996.0
tt0097041,tvMovie,Champagne Charlie,Champagne Charlie,0,1989.0,190.0,"Adventure,Drama,Romance",5.4,216,0.0,6.36907439843005,Adventure Drama Romance 1989.0
tt1862116,video,The Magick of Solomon,The Magick of Solomon,0,1996.0,82.0,Documentary,4.1,12,0.0,6.792542252568957,Documentary 1996.0
tt11195444,tvEpisode,Delirium,Delirium,0,2019.0,46.0,"Crime,Thriller",7.1,7,0.0,6.873630984952121,Crime Thriller 2019.0
tt11804172,tvEpisode,More Love More Problems,More Love More Problems,0,2020.0,43.0,Reality-TV,5.3,6,0.5,6.84762539765248,Reality-TV 2020.0
tt1555199,tvMovie,Lindsey's Way,Lindsey's Way,0,2009.0,60.0,Drama,6.1,12,0.0,6.848356206057329,Drama 2009.0
tt5218252,tvEpisode,Rapacity in Blue,Rapacity in Blue,0,2016.0,22.0,"Animation,Comedy,Sci-Fi",8.8,112,0.0,7.277722959631419,Animation Comedy Sci-Fi 2016.0
tt0772731,movie,Between the Devil and the Wide Blue Sea,Between the Devil and the Wide Blue Sea,0,2005.0,89.0,"Documentary,Music",6.6,28,-0.05,6.852899481176349,Documentary Music 2005.0
tt0239608,movie,Maula Jat,Maula Jat,0,1979.0,156.0,"Action,Drama",7.2,342,0.0,7.018412063953489,Action Drama 1979.0
tt0685170,tvEpisode,CSI: Reno,CSI: Reno,0,2005.0,22.0,"Comedy,Crime",7.3,64,0.0,6.926956781337451,Comedy Crime 2005.0
tt8693376,tvMiniSeries,Rizhoma Hotel,Rizhoma Hotel,0,2018.0,30.0,"Crime,Drama,Thriller",5.1,23,0.0,6.777535529715763,Crime Drama Thriller 2018.0
tt0954980,tvMovie,Tourette de France,Tourette de France,0,2007.0,60.0,Documentary,6.9,27,0.0,6.871670041808206,Documentary 2007.0
tt0734655,tvEpisode,The Little People,The Little People,0,1962.0,25.0,"Drama,Fantasy,Horror",8.1,1559,-0.1875,7.83990549752385,Drama Fantasy Horror 1962.0
tt0829694,tvEpisode,Casino Food Recycler,Casino Food Recycler,0,2006.0,43.0,Reality-TV,7.5,32,0.0,6.914651485788115,Reality-TV 2006.0
tt0107466,tvEpisode,The Lynchburg Story,The Lynchburg Story,0,1994.0,60.0,"Documentary,History",8.8,12,0.0,6.923705043266631,Documentary History 1994.0
tt10009596,short,Moonwalk with Me,Moonwalk with Me,0,2018.0,12.0,"Fantasy,Short",8.5,15,0.0,6.92631216767818,Fantasy Short 2018.0
tt0241687,movie,Loving Memory,Loving Memory,0,1971.0,57.0,Drama,6.1,233,0.6,6.594305942557069,Drama 1971.0
tt1094248,tvMovie,He Kills Coppers,He Kills Coppers,0,2008.0,139.0,"Crime,Drama",6.4,168,0.0,6.735141925946504,Crime Drama 2008.0
tt8163822,short,The Neighbors' Window,The Neighbors' Window,0,2019.0,21.0,"Drama,Short",7.2,2222,0.0,7.14772468507752,Drama Short 2019.0
tt8461210,tvEpisode,Lena Headey,Lena Headey,0,2018.0,39.0,"Adventure,Comedy,Reality-TV",8.0,31,0.0,6.947868972393433,Adventure Comedy Reality-TV 2018.0
tt0185348,movie,Guru das Sete Cidades,Guru das Sete Cidades,0,1972.0,85.0,Crime,5.1,11,0.0,6.824459600477043,Crime 1972.0
tt0483567,videoGame,Before Crisis: Final Fantasy VII,Before Crisis: Final Fantasy VII,0,2006.0,30.0,"Action,Adventure,Mystery",7.9,60,0.0,6.9991488882942505,Action Adventure Mystery 2006.0
tt0034839,movie,Die heimliche Gräfin,Die heimliche Gräfin,0,1942.0,96.0,Comedy,5.9,19,0.0,6.82767315470172,Comedy 1942.0
tt0879821,short,Independence Day,Independence Day,0,2006.0,7.0,"Drama,Short",4.2,24,0.0,6.72487142218247,Drama Short 2006.0
tt7380754,tvEpisode,"Dewey Defeats Truman, the Real Jekyll and Hyde and Sunken Steamship Treasure","Dewey Defeats Truman, the Real Jekyll and Hyde and Sunken Steamship Treasure",0,2017.0,42.0,"Adventure,Biography,Crime",9.0,6,0.2,6.899983888218517,Adventure Biography Crime 2017.0
tt9061848,movie,Benzine,Benzine,0,2017.0,90.0,Drama,8.1,16,0.0,6.915191632729612,Drama 2017.0
tt0817353,tvEpisode,The Binky Show/U.S. Acres: Keeping Cool/Don't Move!,The Binky Show/U.S. Acres: Keeping Cool/Don't Move!,0,1988.0,23.0,"Animation,Comedy,Family",7.2,26,0.0,6.88917380316363,Animation Comedy Family 1988.0
tt0544561,tvEpisode,The Bridge at Chalons,The Bridge at Chalons,0,1963.0,60.0,"Action,Drama,War",8.6,56,0.0,7.074247191149054,Action Drama War 1963.0
tt1717188,short,Pascal's Bullet,Pascal's Bullet,0,2010.0,13.0,"Drama,Short,Thriller",7.6,8,0.0,6.883552038978055,Drama Short Thriller 2010.0
tt9061882,tvEpisode,Up All Night,Up All Night,0,2018.0,24.0,Comedy,6.8,5,0.0,6.8690145829897205,Comedy 2018.0
tt0815074,tvSeries,Scared!,Scared!,0,2002.0,30.0,Reality-TV,7.4,16,0.0,6.889385181116709,Reality-TV 2002.0
tt1038391,tvEpisode,Episode #1.1,Episode #1.1,0,2002.0,30.0,"Comedy,Documentary",6.0,5,0.0,6.859558318214306,Comedy Documentary 2002.0
tt0047245,movie,El monstruo en la sombra,El monstruo en la sombra,0,1955.0,92.0,Horror,5.4,5,0.0,6.852466119632746,Horror 1955.0
tt2456810,short,It Started with Money,It Started with Money,0,2012.0,8.0,"Short,Western",8.7,7,0.0,6.899983926128592,Short Western 2012.0
tt0253219,movie,The Long Haired Warriors,The Long Haired Warriors,0,1998.0,60.0,Documentary,8.0,8,-0.05,6.8910637760672575,Documentary 1998.0
tt0728825,tvEpisode,Episode #12.100,Episode #12.100,0,2004.0,30.0,"Comedy,Music,Talk-Show",7.2,5,0.0,6.873742715377427,Comedy Music Talk-Show 2004.0
tt4486684,tvEpisode,Episode dated 27 February 2015,Episode dated 27 February 2015,0,2015.0,30.0,"Comedy,News",6.0,5,0.0,6.859558318214306,Comedy News 2015.0
tt6586842,tvEpisode,Episode #2.1,Episode #2.1,0,2017.0,58.0,Documentary,7.2,8,0.0,6.876040301888853,Documentary 2017.0
tt11433106,tvEpisode,Episode #1.2,Episode #1.2,0,2019.0,30.0,"Drama,Sci-Fi",6.8,11,0.0,6.868049344066787,Drama Sci-Fi 2019.0
tt1905518,tvEpisode,Ace Jordan/Taylor Graham/Melinda Bennett of 'Kill Devil Hill',Ace Jordan/Taylor Graham/Melinda Bennett of 'Kill Devil Hill',0,2011.0,30.0,"News,Talk-Show",9.1,15,0.0,6.947097387077718,News Talk-Show 2011.0
tt7360298,short,10 Days That #Rekt Eugene Muller,10 Days That #Rekt Eugene Muller,0,2017.0,18.0,"Comedy,Short",8.0,6,0.0,6.885832944822291,Comedy Short 2017.0
tt0378118,movie,Ivar,Ivar,0,2003.0,30.0,"Crime,Drama,Thriller",4.8,55,0.0,6.629161032990807,Crime Drama Thriller 2003.0
tt0177983,tvEpisode,Der Hinterhalt,Der Hinterhalt,0,1980.0,90.0,"Crime,Drama",6.1,23,0.0,6.829689724727101,Crime Drama 1980.0
tt0091608,movie,Nanou,Nanou,0,1986.0,110.0,"Drama,Romance",5.8,135,0.0,6.608667574330292,Drama Romance 1986.0
tt2699208,video,Axria: Okoraize Episode,Axria: Okoraize Episode,0,2012.0,30.0,"Action,Short",8.6,5,0.0,6.890291178734401,Action Short 2012.0
tt1160044,tvShort,Madeline,Madeline,0,1988.0,30.0,"Animation,Family,Musical",7.6,136,0.0,7.049085141885652,Animation Family Musical 1988.0
tt0567553,tvEpisode,The Siege: Part 2,The Siege: Part 2,0,1987.0,47.0,"Drama,Romance",6.6,29,0.0,6.852333710524948,Drama Romance 1987.0
tt0083717,movie,Cannery Row,Cannery Row,0,1982.0,120.0,"Comedy,Drama,Romance",6.7,3233,0.0,6.719444855821597,Comedy Drama Romance 1982.0
tt0617603,tvEpisode,Police des viols,Police des viols,0,1993.0,90.0,"Crime,Drama",7.2,6,0.0,6.8745121901053095,Crime Drama 1993.0
tt0950773,short,Toxin,Toxin,0,2005.0,25.0,"Action,Short",5.4,9,0.0,6.838859879636186,Action Short 2005.0
tt0189736,short,Mighty Like a Moose,Mighty Like a Moose,0,1926.0,22.0,"Comedy,Family,Romance",7.0,477,0.4,6.939210244251008,Comedy Family Romance 1926.0
tt7039000,movie,American Nightmares,Mr. Malevolent,0,2018.0,90.0,"Comedy,Horror",4.1,518,0.0,5.336958513466508,Comedy Horror 2018.0
tt3323494,tvEpisode,Haruto,Haruto,0,2013.0,30.0,"Adventure,Animation,Drama",7.6,9,0.0,6.88522990305539,Adventure Animation Drama 2013.0
tt5051278,tvMovie,A Midsummer Night's Dream,A Midsummer Night's Dream,0,2016.0,90.0,"Comedy,Fantasy,Romance",6.3,599,0.0,6.534211571882647,Comedy Fantasy Romance 2016.0
tt2902356,tvEpisode,Episode #12.37,Episode #12.37,0,2013.0,30.0,"Game-Show,Music,Reality-TV",4.5,25,0.0,6.736101960732848,Game-Show Music Reality-TV 2013.0
tt0726788,tvEpisode,Episode dated 8 July 1971,Episode dated 8 July 1971,0,1971.0,30.0,"Comedy,Talk-Show",6.1,7,0.0,6.857160396716827,Comedy Talk-Show 1971.0
tt11122312,tvEpisode,Black Christmas,Black Christmas,0,2019.0,20.0,Comedy,8.8,5,-0.16666666666666666,6.892655244928254,Comedy 2019.0
tt0901762,tvSeries,The Bravest,The Bravest,0,2001.0,30.0,Documentary,7.0,12,0.0,6.873472485127096,Documentary 2001.0
tt0414277,video,Men in Back,Men in Back,1,1999.0,90.0,\N,6.2,5,0.0,6.86192238440816,\N 1999.0
tt1289825,short,Owl Creek Bridge,Owl Creek Bridge,0,2007.0,10.0,"Drama,Short",6.9,15,0.0,6.870884915946078,Drama Short 2007.0
tt2107088,tvEpisode,Letzte Haltestelle Mord,Letzte Haltestelle Mord,0,2011.0,45.0,"Comedy,Crime,Drama",6.6,24,0.0,6.855188164263917,Comedy Crime Drama 2011.0
tt0629586,tvEpisode,The Good Doctor,The Good Doctor,0,2001.0,45.0,"Crime,Drama,Mystery",8.2,217,0.7,7.324398690715986,Crime Drama Mystery 2001.0
tt6101354,tvSeries,Brutalmoose,Brutalmoose,0,2012.0,30.0,"Comedy,Talk-Show",7.6,138,0.0,7.051066850008366,Comedy Talk-Show 2012.0
tt0838867,tvEpisode,Hurter Monkey/Goodbling and the Hip-Hop-Opotamus,Hurter Monkey/Goodbling and the Hip-Hop-Opotamus,0,2006.0,23.0,"Adventure,Animation,Comedy",7.9,32,0.0,6.943095930232559,Adventure Animation Comedy 2006.0
tt0007005,movie,The Strength of the Fatherland,A magyar föld ereje,0,1917.0,30.0,"Drama,War",5.3,14,0.0,6.818965668066323,Drama War 1917.0
tt0749524,tvEpisode,To Die in Bettendorf,To Die in Bettendorf,0,1990.0,47.0,"Crime,Drama,Mystery",7.8,13,0.0,6.897895982841419,Crime Drama Mystery 1990.0
tt7697912,tvEpisode,Dan Rather/Ana Gasteyer/Ty Segall,Dan Rather/Ana Gasteyer/Ty Segall,0,2017.0,42.0,"Comedy,Music,Talk-Show",5.6,5,0.0,6.854830185826599,Comedy Music Talk-Show 2017.0
tt0248410,short,Scrambled Eggs,Scrambled Eggs,0,1925.0,30.0,"Comedy,Short",5.5,6,0.0,6.850455586331725,Comedy Short 1925.0
tt0329002,movie,Hard Goodbyes: My Father,Dyskoloi apohairetismoi: O babas mou,0,2002.0,113.0,"Drama,Family",7.1,423,-0.2916666666666667,6.985604243287338,Drama Family 2002.0
tt4045608,short,The Wong Way,The Wong Way,0,2013.0,30.0,"Action,Short",6.6,7,0.0,6.865395690834474,Action Short 2013.0
tt0459083,movie,Castle Sinister,Castle Sinister,0,1948.0,49.0,"Horror,Thriller",3.6,128,-0.5,6.10328419158361,Horror Thriller 1948.0
tt0878117,video,Fast and the Furious: Tokyo Drift - The Japanese Way,Fast and the Furious: Tokyo Drift - The Japanese Way,0,2006.0,10.0,"Action,Short",6.4,299,0.1,6.673909579643865,Action Short 2006.0
tt5129058,tvEpisode,Episode #3.70,Episode #3.70,0,1972.0,30.0,"Adventure,Animation,Comedy",8.2,6,0.0,6.888663133501536,Adventure Animation Comedy 1972.0
tt9141176,tvEpisode,59 horas desaparecido,59 horas desaparecido,0,2019.0,48.0,"Crime,Drama,Thriller",8.1,674,0.0,7.629114623264332,Crime Drama Thriller 2019.0
tt1073547,short,Das triadische Ballett,Das triadische Ballett,0,1970.0,29.0,"Music,Short",7.7,58,0.0,6.970994051690445,Music Short 1970.0
tt0673683,tvEpisode,The Most Deadly Angel,The Most Deadly Angel,0,1961.0,30.0,"Action,Crime,Drama",7.3,38,0.15,6.905686773255814,Action Crime Drama 1961.0
tt0101115,tvSeries,Herman's Head,Herman's Head,0,1991.0,30.0,Comedy,7.1,1743,0.0,7.055480411200672,Comedy 1991.0
tt9582522,tvEpisode,Episode #1.3,Episode #1.3,0,2018.0,30.0,Reality-TV,6.6,15,0.0,6.860492306246309,Reality-TV 2018.0
tt3526706,movie,Chevalier,Chevalier,0,2015.0,105.0,"Comedy,Drama",6.3,3890,0.0,6.355290893362268,Comedy Drama 2015.0
tt0293760,movie,Arslanlarin dönüsü,Arslanlarin dönüsü,0,1966.0,30.0,Adventure,6.5,13,0.0,6.858684845950467,Adventure 1966.0
tt10924716,movie,The Crystal Calls - Making the Dark Crystal: Age of Resistance,The Crystal Calls - Making the Dark Crystal: Age of Resistance,0,2019.0,82.0,Documentary,7.6,378,-0.15,7.2165743324179035,Documentary 2019.0
tt0576839,tvEpisode,You Can't Fight City Hall,You Can't Fight City Hall,0,1971.0,30.0,"Comedy,Family",7.8,19,0.0,6.910281850353894,Comedy Family 1971.0
tt8005498,tvEpisode,Episode #1.4,Episode #1.4,0,2018.0,30.0,"Adventure,Game-Show,Reality-TV",7.3,14,0.0,6.8837804828811375,Adventure Game-Show Reality-TV 2018.0
tt5483550,tvEpisode,Episode #1.14,Episode #1.14,0,2016.0,30.0,"Crime,Drama,History",8.1,57,0.0,7.017459302325582,Crime Drama History 2016.0
tt0016390,movie,The Sporting Venus,The Sporting Venus,0,1925.0,66.0,"Drama,Romance",7.4,91,0.0,6.964623121030749,Drama Romance 1925.0
tt0095043,movie,Doctor Hackenstein,Doctor Hackenstein,0,1988.0,88.0,"Comedy,Horror,Sci-Fi",3.5,190,0.0,5.816765079941861,Comedy Horror Sci-Fi 1988.0
tt0364729,tvMovie,L'uomo del vento,L'uomo del vento,0,2003.0,30.0,Drama,7.5,22,0.0,6.901348110465117,Drama 2003.0
tt9167734,tvSeries,My Favourite Sketch,My Favourite Sketch,0,2018.0,60.0,"Comedy,Talk-Show",6.4,9,0.0,6.859937163008552,Comedy Talk-Show 2018.0
tt1880203,movie,Freedom Hills,Freedom Hills,0,2010.0,72.0,"Drama,Music,Romance",8.6,8,0.0,6.90233138170106,Drama Music Romance 2010.0
tt0587008,tvEpisode,Mad Dog,Mad Dog,0,1984.0,50.0,"Crime,Drama",5.6,5,-0.625,6.854830185826599,Crime Drama 1984.0
tt0350645,movie,Born Blood,Ko lang wang,0,2002.0,30.0,"Action,Drama",3.8,16,0.0,6.7566662871074925,Action Drama 2002.0
tt1450122,video,Swing Time,Swing Time,1,2009.0,139.0,Adult,6.0,7,0.0,6.8555133378932975,Adult 2009.0
tt0620159,tvEpisode,Strike Out,Strike Out,0,2000.0,30.0,Comedy,8.7,401,0.0,7.7659257247920035,Comedy 2000.0
tt7348490,tvEpisode,Forced Perspective,Forced Perspective,0,2018.0,43.0,"Crime,Drama,Mystery",7.9,413,-0.30000000000000004,7.381820900847956,Crime Drama Mystery 2018.0
tt1048562,tvEpisode,Ojos que no ven,Ojos que no ven,0,2007.0,69.0,Mystery,8.2,38,0.0,6.980686773255814,Mystery 2007.0
tt0080192,tvSeries,Are You Being Served in Australia?,Are You Being Served?,0,1980.0,25.0,Comedy,6.5,112,0.0,6.791685223782363,Comedy 1980.0
tt8204036,tvEpisode,Chip and Jo's Breakfast Joint,Chip and Jo's Breakfast Joint,0,2018.0,43.0,Reality-TV,8.2,11,0.0,6.9039467799642225,Reality-TV 2018.0
tt0497868,tvSeries,Typisch van Duin,Typisch van Duin,0,2006.0,25.0,Comedy,6.1,27,0.0,6.823130715965509,Comedy 2006.0
tt2730272,tvEpisode,A Song of Experience,A Song of Experience,0,2014.0,56.0,"Crime,Drama,Mystery",7.5,67,0.0,6.9568931311436115,Crime Drama Mystery 2014.0
tt0830719,tvEpisode,King Tuck,King Tuck,0,2006.0,24.0,"Action,Adventure,Animation",7.4,57,0.0,6.933459302325582,Action Adventure Animation 2006.0
tt6806524,movie,Zahradnictví: Rodinný prítel,Zahradnictví: Rodinný prítel,0,2017.0,130.0,"Drama,History,Romance",5.6,122,0.0,6.582950312230836,Drama History Romance 2017.0
tt0836130,tvEpisode,Miracle on Elm Street,Miracle on Elm Street,0,1994.0,23.0,"Adventure,Comedy,Drama",7.3,58,0.0,6.922254555892126,Adventure Comedy Drama 1994.0
tt0138244,tvSeries,Konstan koukkuja,Konstan koukkuja,0,1998.0,30.0,\N,3.1,8,0.0,6.799044996724534,\N 1998.0
tt0125537,movie,Three Years Without God,Tatlong taong walang Diyos,0,1976.0,124.0,"Drama,Romance,War",7.0,107,0.0,6.896367940199337,Drama Romance War 1976.0
tt8366492,tvMovie,Invitation to a Royal Wedding,Invitation to a Royal Wedding,0,2018.0,46.0,Documentary,7.7,6,0.0,6.881587661803423,Documentary 2018.0
tt0857275,movie,Wonderful World,Wonderful World,0,2009.0,89.0,"Drama,Romance",6.1,2288,1.0,6.218918391945547,Drama Romance 2009.0
tt0910465,tvEpisode,Adrift,Adrift,0,2007.0,46.0,"Drama,Mystery,Sci-Fi",8.6,25,0.0,6.967478935902148,Drama Mystery Sci-Fi 2007.0
tt11369960,tvEpisode,Episode #13.70,Episode #13.70,0,2019.0,30.0,Reality-TV,5.6,5,0.0,6.854830185826599,Reality-TV 2019.0
tt1389897,tvEpisode,The Painful Infliction of Nicholas the Beadle,The Painful Infliction of Nicholas the Beadle,0,1972.0,30.0,Comedy,7.0,5,-0.7,6.8713786491835736,Comedy 1972.0
tt0582919,tvEpisode,Dish of the Day,Dish of the Day,0,1984.0,25.0,Comedy,7.3,24,0.0,6.893197214037674,Comedy 1984.0
tt0993186,tvEpisode,Daleks in Manhattan,Daleks in Manhattan,0,2007.0,45.0,"Adventure,Drama,Family",7.0,4982,0.0,6.989924660852713,Adventure Drama Family 2007.0
tt0620141,tvEpisode,Roast Chicken,Roast Chicken,0,2000.0,23.0,Comedy,7.9,279,-0.6,7.282199668012413,Comedy 2000.0
tt0276529,movie,Silent Storm,Stiller Sturm,0,2001.0,93.0,Drama,7.3,77,0.0,6.936753875968993,Drama 2001.0
tt0523137,tvEpisode,"Mrs. Stephens, Where Are You?","Mrs. Stephens, Where Are You?",0,1969.0,25.0,"Comedy,Family,Fantasy",8.7,165,0.0,7.387809894690654,Comedy Family Fantasy 1969.0
tt9143636,movie,Guest of Honour,Guest of Honour,0,2019.0,105.0,Drama,5.5,265,0.0,6.338350173652492,Drama 2019.0
tt2904892,tvEpisode,Episode dated 15 May 2013,Episode dated 15 May 2013,0,2013.0,30.0,Documentary,9.6,23,0.0,7.0122294072667835,Documentary 2013.0
tt4096484,tvEpisode,Asktan Kaçis Yok,Asktan Kaçis Yok,0,2014.0,30.0,"Comedy,Romance",6.9,16,0.0,6.870952001393206,Comedy Romance 2014.0
tt6918310,tvEpisode,Salt of the Earth,Salt of the Earth,0,2016.0,30.0,Adventure,7.2,5,0.0,6.873742715377427,Adventure 2016.0
tt1331110,movie,Liar,Menteur,0,2009.0,78.0,Drama,6.5,34,0.0,6.842020284523565,Drama 2009.0
tt10434746,tvEpisode,Episode #2.10,Episode #2.10,0,2018.0,30.0,\N,5.4,5,0.0,6.852466119632746,\N 2018.0
tt0193540,movie,Sur le plancher des vaches,Sur le plancher des vaches,0,1940.0,87.0,Comedy,5.8,9,0.0,6.847290792985133,Comedy 1940.0
tt0043045,movie,Three Secrets,Three Secrets,0,1950.0,98.0,Drama,6.9,397,0.0,6.884531495220432,Drama 1950.0
tt0504453,tvEpisode,True Colors,True Colors,0,1990.0,22.0,"Comedy,Family,Sci-Fi",7.3,139,0.35,6.97718701724354,Comedy Family Sci-Fi 1990.0
tt1266808,tvEpisode,Dai 1 kai: Baka to busu koso Tôdai e ike,Dai 1 kai: Baka to busu koso Tôdai e ike,0,2005.0,54.0,Drama,7.5,6,0.0,6.878757473124177,Drama 2005.0
tt1116016,tvEpisode,Judges' Houses 2,Judges' Houses 2,0,2007.0,30.0,"Music,Reality-TV",5.3,7,0.0,6.843983926128592,Music Reality-TV 2007.0
tt1877465,tvEpisode,Robowar Review,Robowar Review,0,2009.0,30.0,Comedy,8.1,8,0.0,6.892941710339557,Comedy 2009.0
tt1442263,movie,Making It in Hollywood,Making It in Hollywood,0,2011.0,76.0,"Adventure,Documentary",6.4,11,0.0,6.8577929338103765,Adventure Documentary 2011.0
tt3909890,tvEpisode,Moppa,Moppa,0,2014.0,27.0,"Comedy,Drama",7.8,410,0.0,7.330426532131222,Comedy Drama 2014.0
tt8596404,tvEpisode,The Purge: Anarchy (2014),The Purge: Anarchy (2014),0,2018.0,30.0,"Comedy,Horror",8.6,8,0.0,6.90233138170106,Comedy Horror 2018.0
tt2762528,short,"She Said, She Said","She Said, She Said",0,2013.0,7.0,"Comedy,Drama,Romance",6.3,125,0.0,6.738661452310592,Comedy Drama Romance 2013.0
tt0943429,movie,Gharibe,Gharibe,0,1987.0,30.0,\N,6.4,35,0.0,6.833539003542278,\N 1987.0
tt1025485,tvEpisode,Maré de Azar,Maré de Azar,0,1999.0,30.0,Comedy,7.9,7,0.0,6.886807455540357,Comedy 1999.0
tt0614152,tvEpisode,"The Good, the Bad, and the Geeky","The Good, the Bad, and the Geeky",0,2003.0,41.0,"Drama,Sci-Fi",7.3,28,5.551115123125783e-17,6.896845669517156,Drama Sci-Fi 2003.0
tt0642120,tvEpisode,The Girlfriend,The Girlfriend,0,2000.0,30.0,"Comedy,Drama",8.3,7,0.0,6.893395690834474,Comedy Drama 2000.0
tt0388769,movie,Biarkan Bintang Menari,Biarkan Bintang Menari,0,2003.0,112.0,"Drama,Musical",6.0,51,0.0,6.775251958645312,Drama Musical 2003.0
tt0348881,movie,The Inventor,Der Tüftler,0,2002.0,30.0,\N,8.2,5,0.0,6.885563046346694,\N 2002.0
tt10285108,tvEpisode,Mientras Dormías,Mientras Dormías,0,2019.0,42.0,"Action,Crime,Drama",8.6,106,0.0,7.219834291230252,Action Crime Drama 2019.0
tt6318462,tvEpisode,Invented Before Its Time?,Invented Before Its Time?,0,2016.0,30.0,Reality-TV,7.0,43,0.0,6.881980842960199,Reality-TV 2016.0
tt1022475,tvEpisode,Episode #4.50,Episode #4.50,0,2002.0,25.0,"Drama,Romance,Sci-Fi",8.1,9,0.0,6.895768544741573,Drama Romance Sci-Fi 2002.0
tt1273599,tvEpisode,Undercover,Undercover,0,1986.0,23.0,"Action,Adventure,Animation",5.3,6,0.0,6.84762539765248,Action Adventure Animation 1986.0
tt1829034,movie,Talon,Talon,0,2011.0,64.0,"Fantasy,Horror,Sci-Fi",6.3,18,0.0,6.8463146068914025,Fantasy Horror Sci-Fi 2011.0
tt4322584,tvSeries,Koomikot,Koomikot,0,2015.0,30.0,Comedy,4.8,21,0.0,6.770827263336336,Comedy 2015.0
tt0123306,movie,De tre skolekammerater,De tre skolekammerater,0,1944.0,78.0,Comedy,4.7,6,0.0,6.839134831614744,Comedy 1944.0
tt11299864,tvEpisode,"EFAP #59 - Responding to Jenny Nicholson's ""Well, I didn't like Joker""","EFAP #59 - Responding to Jenny Nicholson's ""Well, I didn't like Joker""",0,2019.0,30.0,Comedy,7.1,70,0.0,6.902854853698056,Comedy 2019.0
